listing_url,new_price
https://www.airbnb.com/rooms/10513856,104.0
https://www.airbnb.com/rooms/10542107,163.0
https://www.airbnb.com/rooms/10558633,99.0
https://www.airbnb.com/rooms/10602774,
https://www.airbnb.com/rooms/10608097,76.0
https://www.airbnb.com/rooms/10613105,91.0
https://www.airbnb.com/rooms/10647380,64.0
https://www.airbnb.com/rooms/10666349,98.0
https://www.airbnb.com/rooms/10691047,107.0
https://www.airbnb.com/rooms/10731309,91.0
https://www.airbnb.com/rooms/10741015,78.0
https://www.airbnb.com/rooms/10868644,104.0
https://www.airbnb.com/rooms/10871585,65.0
https://www.airbnb.com/rooms/10897236,89.0
https://www.airbnb.com/rooms/10916145,65.0
https://www.airbnb.com/rooms/10942915,91.0
https://www.airbnb.com/rooms/10952994,84.0
https://www.airbnb.com/rooms/10953690,86.0
https://www.airbnb.com/rooms/11036889,106.0
https://www.airbnb.com/rooms/11076084,163.0
https://www.airbnb.com/rooms/11097422,65.0
https://www.airbnb.com/rooms/11109112,104.0
https://www.airbnb.com/rooms/11113935,112.0
https://www.airbnb.com/rooms/11173444,104.0
https://www.airbnb.com/rooms/11197847,
https://www.airbnb.com/rooms/11199762,104.0
https://www.airbnb.com/rooms/11268809,98.0
https://www.airbnb.com/rooms/11290294,104.0
https://www.airbnb.com/rooms/11376983,65.0
https://www.airbnb.com/rooms/11401305,103.0
https://www.airbnb.com/rooms/11449622,91.0
https://www.airbnb.com/rooms/11458437,90.0
https://www.airbnb.com/rooms/11478277,52.0
https://www.airbnb.com/rooms/11483983,104.0
https://www.airbnb.com/rooms/11490567,90.0
https://www.airbnb.com/rooms/11516734,90.0
https://www.airbnb.com/rooms/11518502,124.0
https://www.airbnb.com/rooms/11527203,50.0
https://www.airbnb.com/rooms/11634629,
https://www.airbnb.com/rooms/11637078,228.0
https://www.airbnb.com/rooms/11654309,78.0
https://www.airbnb.com/rooms/11655132,85.0
https://www.airbnb.com/rooms/11702600,91.0
https://www.airbnb.com/rooms/11747319,117.0
https://www.airbnb.com/rooms/11751423,97.0
https://www.airbnb.com/rooms/11754196,91.0
https://www.airbnb.com/rooms/11759528,143.0
https://www.airbnb.com/rooms/11773719,104.0
https://www.airbnb.com/rooms/11784517,59.0
https://www.airbnb.com/rooms/11816551,104.0
https://www.airbnb.com/rooms/11843291,46.0
https://www.airbnb.com/rooms/11859342,65.0
https://www.airbnb.com/rooms/11862124,111.0
https://www.airbnb.com/rooms/11868150,98.0
https://www.airbnb.com/rooms/11880679,104.0
https://www.airbnb.com/rooms/11947033,94.0
https://www.airbnb.com/rooms/11967898,104.0
https://www.airbnb.com/rooms/12002470,84.0
https://www.airbnb.com/rooms/12005590,98.0
https://www.airbnb.com/rooms/12018792,65.0
https://www.airbnb.com/rooms/12019308,129.0
https://www.airbnb.com/rooms/12025747,104.0
https://www.airbnb.com/rooms/12104983,87.0
https://www.airbnb.com/rooms/12108742,52.0
https://www.airbnb.com/rooms/12169346,91.0
https://www.airbnb.com/rooms/12206203,85.0
https://www.airbnb.com/rooms/12245901,72.0
https://www.airbnb.com/rooms/12245920,81.0
https://www.airbnb.com/rooms/12307194,117.0
https://www.airbnb.com/rooms/12323196,86.0
https://www.airbnb.com/rooms/12324271,98.0
https://www.airbnb.com/rooms/12438919,77.0
https://www.airbnb.com/rooms/12526617,104.0
https://www.airbnb.com/rooms/12528129,90.0
https://www.airbnb.com/rooms/12542053,
https://www.airbnb.com/rooms/12564544,77.0
https://www.airbnb.com/rooms/12599229,59.0
https://www.airbnb.com/rooms/12637319,68.0
https://www.airbnb.com/rooms/12678230,85.0
https://www.airbnb.com/rooms/12747826,195.0
https://www.airbnb.com/rooms/12755943,78.0
https://www.airbnb.com/rooms/12790453,85.0
https://www.airbnb.com/rooms/12809602,60.0
https://www.airbnb.com/rooms/12829870,104.0
https://www.airbnb.com/rooms/12865253,98.0
https://www.airbnb.com/rooms/12881299,130.0
https://www.airbnb.com/rooms/12886301,99.0
https://www.airbnb.com/rooms/12899563,78.0
https://www.airbnb.com/rooms/12908789,91.0
https://www.airbnb.com/rooms/12911294,
https://www.airbnb.com/rooms/12921249,95.0
https://www.airbnb.com/rooms/12938328,104.0
https://www.airbnb.com/rooms/12982281,91.0
https://www.airbnb.com/rooms/12994447,72.0
https://www.airbnb.com/rooms/13024083,65.0
https://www.airbnb.com/rooms/13037244,103.0
https://www.airbnb.com/rooms/13049594,260.0
https://www.airbnb.com/rooms/13075880,98.0
https://www.airbnb.com/rooms/13081210,72.0
https://www.airbnb.com/rooms/13105835,104.0
https://www.airbnb.com/rooms/13112721,84.0
https://www.airbnb.com/rooms/13122699,117.0
https://www.airbnb.com/rooms/13124794,65.0
https://www.airbnb.com/rooms/13127679,390.0
https://www.airbnb.com/rooms/13137576,74.0
https://www.airbnb.com/rooms/13160473,98.0
https://www.airbnb.com/rooms/13214107,98.0
https://www.airbnb.com/rooms/13217988,104.0
https://www.airbnb.com/rooms/13219475,33.0
https://www.airbnb.com/rooms/13238243,87.0
https://www.airbnb.com/rooms/13241453,129.0
https://www.airbnb.com/rooms/13243410,78.0
https://www.airbnb.com/rooms/13253448,91.0
https://www.airbnb.com/rooms/13261377,130.0
https://www.airbnb.com/rooms/13274027,94.0
https://www.airbnb.com/rooms/13287930,50.0
https://www.airbnb.com/rooms/13289101,103.0
https://www.airbnb.com/rooms/13290472,104.0
https://www.airbnb.com/rooms/13306958,104.0
https://www.airbnb.com/rooms/13321906,104.0
https://www.airbnb.com/rooms/13343416,90.0
https://www.airbnb.com/rooms/13346868,111.0
https://www.airbnb.com/rooms/13352532,98.0
https://www.airbnb.com/rooms/13414513,52.0
https://www.airbnb.com/rooms/13421904,129.0
https://www.airbnb.com/rooms/13430369,85.0
https://www.airbnb.com/rooms/13442788,71.0
https://www.airbnb.com/rooms/13444567,156.0
https://www.airbnb.com/rooms/13463318,106.0
https://www.airbnb.com/rooms/13473016,101.0
https://www.airbnb.com/rooms/13478057,85.0
https://www.airbnb.com/rooms/13492951,111.0
https://www.airbnb.com/rooms/13497523,130.0
https://www.airbnb.com/rooms/13519224,46.0
https://www.airbnb.com/rooms/13536818,104.0
https://www.airbnb.com/rooms/13548077,81.0
https://www.airbnb.com/rooms/13587775,91.0
https://www.airbnb.com/rooms/13597883,150.0
https://www.airbnb.com/rooms/13601242,98.0
https://www.airbnb.com/rooms/13615509,55.0
https://www.airbnb.com/rooms/13619784,51.0
https://www.airbnb.com/rooms/13650368,91.0
https://www.airbnb.com/rooms/13662527,98.0
https://www.airbnb.com/rooms/13664528,91.0
https://www.airbnb.com/rooms/13665750,104.0
https://www.airbnb.com/rooms/13684832,107.0
https://www.airbnb.com/rooms/13685534,64.0
https://www.airbnb.com/rooms/13694476,85.0
https://www.airbnb.com/rooms/13709805,
https://www.airbnb.com/rooms/13713099,78.0
https://www.airbnb.com/rooms/13722086,98.0
